"path","artifact_class","physical_owner","proposed_module","audit_state"
"internal/node/certificate_fixture_test.go","go-test","internal/node","","unreviewed"
"internal/node/clock_observation.go","production-go","internal/node","resource-diagnostics","first-source-pass"
"internal/node/clock_observation_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_admitted_issuer_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_bootstrap_client_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_bootstrap_forwarding.go","production-go","internal/node","node-duty","first-source-pass"
"internal/node/closed_bootstrap_forwarding_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_bootstrap_network_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_carrier_relay.go","production-go","internal/node","node-duty","first-source-pass"
"internal/node/closed_carrier_relay_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forward_recipient.go","production-go","internal/node","node-duty","first-source-pass"
"internal/node/closed_forward_recipient_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_admission.go","production-go","internal/node","node-duty","first-source-pass"
"internal/node/closed_forwarding_admission_cleanup_linux_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_carrier.go","production-go","internal/node","node-duty","first-source-pass"
"internal/node/closed_forwarding_carrier_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_deadline_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_expiry_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_handoff_linux_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_host.go","production-go","internal/node","resource-diagnostics","first-source-pass"
"internal/node/closed_forwarding_host_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_link.go","production-go","internal/node","node-duty","first-source-pass"
"internal/node/closed_forwarding_link_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_listener.go","production-go","internal/node","node-duty","first-source-pass"
"internal/node/closed_forwarding_open_actual_linux_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_open_deadline_linux_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_open_order_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_open_same_key_linux_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_parent_reader_linux_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_parent_writer_linux_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_queue.go","production-go","internal/node","node-duty","first-source-pass"
"internal/node/closed_forwarding_reader_shutdown_linux_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_reader_shutdown_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_receiving.go","production-go","internal/node","node-duty","first-source-pass"
"internal/node/closed_forwarding_receiving_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_session_cancellation_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_shutdown.go","production-go","internal/node","node-duty","first-source-pass"
"internal/node/closed_forwarding_shutdown_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_spend_failure_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_terminal_queue_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_forwarding_terminal_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_hosting.go","production-go","internal/node","resource-diagnostics","first-source-pass"
"internal/node/closed_introduction_crash_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_introduction_delivery.go","production-go","internal/node","node-duty","first-source-pass"
"internal/node/closed_introduction_delivery_observation_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_introduction_delivery_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_introduction_heap_child_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_introduction_heap_process_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_introduction_heap_submission_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_introduction_listener.go","production-go","internal/node","node-duty","first-source-pass"
"internal/node/closed_introduction_network_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_introduction_observation_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_introduction_receiver_observation_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_introduction_registration.go","production-go","internal/node","node-duty","first-source-pass"
"internal/node/closed_introduction_restart_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_issuer_listener.go","production-go","internal/node","node-duty","first-source-pass"
"internal/node/closed_issuer_listener_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_join_listener.go","production-go","internal/node","node-duty","first-source-pass"
"internal/node/closed_join_network_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_join_operation.go","production-go","internal/node","node-duty","first-source-pass"
"internal/node/closed_listen_bind.go","production-go","internal/node","node-duty","first-source-pass"
"internal/node/closed_listen_bind_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_listener_address_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_node_restriction_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_outer_issuer.go","production-go","internal/node","node-duty","first-source-pass"
"internal/node/closed_outer_issuer_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_outer_lifetime.go","production-go","internal/node","protected-wire","first-source-pass"
"internal/node/closed_outer_lifetime_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_outer_queued_write_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_outer_writer.go","production-go","internal/node","protected-wire","first-source-pass"
"internal/node/closed_outer_writer_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_recipient_network_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_recipient_window_fixture_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_recipient_window_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_resolution_fixture_test.go","go-test","internal/node","","unreviewed"
"internal/node/closed_resolution_listener.go","production-go","internal/node","node-duty","first-source-pass"
